item_id,nli_raw_story,nli_raw_acting,nli_raw_visuals,nli_ctr_story,nli_ctr_acting,nli_ctr_visuals,n_reviews,n_story,n_acting,n_visuals
B0046MOVD0,0.3023,0.2481,0.7309,0.0762,0.0512,0.3709,198,87,49,61
B0046ZT40W,0.758,0.8385,0.8803,0.4941,0.1425,0.3514,95,45,16,14
B0049EO108,0.7367,0.799,0.6517,0.0696,0.1193,-0.0637,235,114,118,41
B0049EVR32,-0.1375,0.2337,0.5948,-0.2054,0.0655,0.1679,131,76,60,45
B0049P1ZZQ,0.7315,0.6456,0.6198,0.3907,0.013,0.0765,304,158,86,56
B004A8ZWT2,0.2427,0.3296,0.5953,0.0082,0.0214,0.2094,208,118,112,64
B004A8ZWUQ,0.5016,0.454,0.507,0.2268,0.0761,0.1638,414,151,97,74
B004A8ZWVU,0.7722,0.8743,0.7218,0.2921,0.1824,0.0729,342,154,108,22
B004A8ZWW4,0.8783,0.8682,0.9128,0.572,0.2161,0.3034,128,29,11,9
B004A8ZWWO,0.5249,0.6833,0.6382,0.0572,0.1716,0.0917,145,75,65,12
B004A8ZX28,0.6338,0.7596,0.639,0.2247,0.1835,-0.0246,272,128,97,25
B004A8ZX32,-0.0044,0.1748,0.5063,-0.1318,0.0056,0.2452,150,65,54,66
B004A8ZX3C,0.7074,0.6441,0.6646,0.439,0.0706,-0.0332,118,58,27,10
B004AE3QY4,0.282,0.7648,0.7782,-0.1411,0.3218,-0.0944,104,52,48,6
B004B63M1S,0.2849,0.5328,0.4305,-0.0413,0.2321,0.0889,175,80,87,37
B004BDOEZO,0.1396,0.0145,0.6778,0.0129,-0.0655,0.3958,397,133,97,104
B004BDOF1C,0.5019,0.6224,0.669,0.1166,0.1186,0.1011,416,212,178,85
B004BLJQOK,0.6563,0.7317,0.414,0.2039,0.174,-0.0269,178,107,91,51
B004C03TK2,0.7938,0.7022,0.8426,0.3311,0.0571,0.078,212,109,74,33
B004C45AZU,0.7188,0.7788,0.8124,0.31,0.1746,0.0802,175,103,73,37
B004DY3N9Y,0.1965,0.4497,0.3387,-0.0909,0.1006,-0.0758,110,43,43,26
B004EPYZCQ,0.3037,0.2242,0.0657,0.2268,0.0821,-0.0113,90,48,26,2
B004EPYZNU,0.3993,0.3544,0.4789,0.2304,0.0581,0.1411,75,37,18,5
B004EPYZOY,0.2335,0.3337,0.5178,0.0322,0.127,0.2233,147,52,55,39
B004EPYZP8,0.7982,0.8304,0.6017,0.2177,0.1061,-0.0196,308,172,138,30
B004EPYZQ2,0.4874,0.6476,0.4533,0.1214,0.1361,-0.0038,325,184,138,79
B004EPYZQC,0.6498,0.6507,0.8016,0.1455,0.0996,0.1662,269,81,68,40
B004EPYZRG,0.2755,0.1947,0.1308,0.1703,0.0322,-0.1442,202,106,93,21
B004EPYZTE,-0.2882,-0.0848,0.2431,-0.1455,0.0327,0.2831,189,88,76,63
B004EPYZU8,0.1055,0.2135,0.6855,-0.0811,-0.0431,0.406,203,98,65,74
B004EPYZUS,0.6382,0.6828,0.7054,0.1546,0.1065,0.0563,409,185,163,100
B004EPYZVW,0.6715,0.8033,0.6869,0.129,0.3328,-0.1474,113,40,48,3
B004EPZ03E,0.6344,0.2539,0.8947,0.5006,-0.0146,0.2893,125,35,14,6
B004EPZ03O,0.5241,0.3586,0.583,0.2034,-0.0652,0.0047,128,72,50,10
B004EPZ06Q,0.1063,0.1424,0.1564,0.0867,0.154,0.1577,176,73,29,12
B004EPZ07K,0.1861,0.2811,0.4643,0.047,0.0779,0.2179,398,174,122,111
B004EPZ08E,0.2391,0.374,0.3891,0.0539,0.1487,0.0186,313,147,121,11
B004EPZ08O,0.4747,0.3653,0.5466,0.1738,-0.0654,0.1064,113,55,38,33
B004EPZ0BG,0.523,0.5487,0.423,0.2379,0.1577,0.0815,161,88,62,11
B004FK2MWA,0.5924,0.6912,0.5649,0.0958,0.176,0.0261,255,123,114,52
B004G5Z0DW,0.5135,0.2077,0.7485,0.2564,-0.0474,0.1804,107,39,23,19
B004HO6HWK,0.451,0.6257,0.5126,0.1142,0.2798,0.001,237,64,69,30
B004HO6I4M,0.6708,0.5078,0.8325,0.1795,-0.0488,0.3391,265,95,46,87
B004I9SJFW,0.3043,0.4553,0.5722,0.1255,0.2497,0.015,131,69,60,5
B004ISM6E8,0.6219,0.6453,0.9016,0.3446,0.1354,0.2224,191,95,50,4
B004IWR06S,0.1443,0.4391,0.4277,-0.039,0.1834,0.0694,166,105,85,31
B004JUJNNC,0.6951,0.6245,0.6217,0.2904,-0.0135,0.0442,124,70,45,36
B004K4FUUC,0.749,0.8203,0.7835,0.4596,0.1364,-0.0373,120,82,32,11
B004L3AR0K,0.5577,0.6708,0.6307,0.1302,0.1427,0.1191,123,66,50,17
B004LWZVZM,0.5815,0.6831,0.4704,0.2333,0.1861,-0.0117,239,102,78,38
B004LWZW24,0.3755,0.4037,0.2246,0.2564,0.1001,-0.0665,116,55,28,24
B004LWZW2E,0.4776,0.6432,0.4535,0.2285,0.124,-0.0243,124,48,24,17
B004LWZW2Y,0.5278,0.4076,0.4937,0.2757,-0.0512,-0.0471,118,63,33,7
B004LWZW4C,0.6907,0.7599,0.825,0.1911,0.1657,0.0759,400,159,132,62
B004LWZW4M,0.6346,0.6127,0.7352,0.2021,0.0276,0.1422,409,198,138,116
B004LWZW7E,0.4109,0.2505,0.1025,0.2176,0.0234,0.0126,221,108,79,28
B004LWZW7Y,0.7096,0.6265,0.7906,0.2385,-0.0096,0.1903,195,96,53,56
B004LWZW8S,0.0558,0.1002,0.5341,-0.0049,-0.0233,0.2377,265,120,100,89
B004LWZWA6,0.7332,0.6622,0.6963,0.3994,0.0693,-0.0055,239,143,79,23
B004LWZWFQ,0.429,0.4312,0.4946,0.098,0.0204,0.1424,422,198,142,104
B004LWZWGK,0.4037,0.507,0.6133,0.15,0.1567,0.1772,400,183,128,71
B004MKMQJW,0.5462,0.4097,0.6622,0.3277,0.0346,0.1972,339,152,81,48
B004MYH08U,-0.2536,-0.2718,0.0896,-0.0075,-0.0077,0.0701,192,101,98,40
B004OC006Y,0.5658,0.6071,0.5621,0.1944,0.1895,0.1389,417,182,160,67
B004P1IXHW,0.3232,0.3582,0.5579,0.1223,0.0929,0.1678,113,50,33,24
B004P1IXJ0,0.2926,0.176,0.4474,0.1084,-0.0011,0.1695,172,82,72,43
B004QO9H28,0.425,0.4687,0.7329,0.1687,0.1527,0.0846,167,71,64,11
B004QOB8SO,0.7622,0.8573,0.759,0.2866,0.1647,-0.0184,264,136,97,30
B004QOB8UC,0.8009,0.8941,0.9236,0.5094,0.2699,0.1137,148,63,31,7
B004R67RC2,0.5028,0.3241,0.508,0.4663,0.26,0.2575,136,44,25,4
B004ULEEY8,0.2508,0.2967,0.4402,0.0489,0.0592,0.1128,301,154,133,95
B004UMAPUO,0.5442,0.5517,0.7387,0.0947,-0.0176,0.2312,121,65,51,29
B004UXUX4Q,0.5363,0.6903,0.7919,0.0133,0.1212,0.1001,225,125,114,41
B004UXVDJA,0.6404,0.7201,0.9443,0.394,0.2464,-0.0109,99,50,26,2
B004UXVEUS,0.8195,0.7962,0.714,0.513,0.1467,0.2933,170,77,35,10
B004X181TY,0.4722,0.519,0.6599,0.0821,0.0129,0.1076,113,73,65,47
B004XQO90E,0.6548,0.7239,0.6877,0.2251,0.1001,0.1089,293,142,91,34
B004YM6JK0,0.6623,0.7048,0.4151,0.3492,0.1198,0.0995,109,52,25,12
B004ZDY400,0.7155,0.9108,0.9306,0.2003,0.3142,-0.0248,94,44,38,5
B00505QA90,0.8087,0.9001,0.6667,0.0947,0.1592,-0.1364,159,85,83,27
B0051MKMNC,0.7695,0.8147,0.7918,0.2997,0.1217,0.0409,321,153,102,44
B00527QY88,0.8768,0.8014,0.4313,0.4335,0.115,-0.0116,115,61,37,9
B0053O89IS,0.6358,0.6095,0.5657,0.3115,0.1309,0.4034,91,28,17,6
B0053O89KG,0.8733,0.8524,0.8069,0.4306,0.1516,-0.0315,83,37,22,4
B0053O89WY,0.7705,0.6862,0.1001,0.4712,0.0469,-0.109,150,59,25,7
B0053O89YM,0.8383,0.8593,0.687,0.4978,0.141,0.1281,152,83,38,10
B0053O8A50,0.7083,0.7909,0.7426,0.4141,0.1565,0.196,168,83,40,10
B0053O8ALE,0.7862,0.9131,0.8591,0.4027,0.29,0.0595,131,69,41,7
B00543R3WG,0.4416,0.6029,0.7359,0.1662,0.0616,0.4108,312,86,37,44
B0055EAJ7A,0.6035,0.6917,0.6391,0.1179,0.1192,0.0924,401,179,152,102
B00560317S,0.892,0.8986,0.832,0.4002,0.1477,0.0732,157,75,44,15
B0056IXS7S,0.3933,0.4525,0.2698,0.1886,0.1202,-0.0628,347,179,116,14
B0057GUD7C,0.3375,0.5731,0.5806,-0.0202,0.1674,0.121,252,126,113,61
B0058N2SBS,0.2269,0.4335,0.5419,-0.0014,0.1372,0.0829,221,126,92,28
B0058YPG1G,0.7249,0.8394,0.6839,0.3053,0.1289,0.0153,154,74,41,17
B0058YPGVQ,0.6979,0.8106,0.8896,0.414,0.1688,0.0048,101,39,16,3
B0058YPKIA,0.711,0.3595,0.6617,0.6199,0.0293,0.3922,108,41,14,7
B0058YPL66,0.7642,0.6476,0.4349,0.5168,-0.0128,-0.0657,126,71,28,15
B00592CZRK,0.5524,0.5949,0.423,0.2394,0.1563,0.0815,150,84,58,11
B0059XTTW8,-0.0381,0.3446,0.0579,-0.1059,0.2401,-0.0123,194,108,118,49
B0059XTU1S,0.4936,0.5323,0.6271,0.2529,0.0441,0.1941,392,167,77,84
B0059XTU3G,0.5214,0.6507,0.7379,0.221,0.1141,0.2872,368,115,51,80
B0059XTUB8,0.597,0.7026,0.704,0.0627,0.1888,0.0295,127,60,69,20
B0059XTUR2,0.0816,0.7065,0.4887,-0.1873,0.2986,-0.0391,99,51,46,18
B0059XTUXQ,-0.1749,0.4358,0.1908,-0.2021,0.353,-0.019,198,107,116,30
B005EWRJGM,0.7419,0.6294,0.92,0.5668,-0.0769,0.3014,118,54,12,15
B005FISBV2,0.7083,0.7368,0.4891,0.4576,0.1451,-0.0651,130,63,24,10
B005FITIF0,0.5984,0.5353,0.4713,0.3444,0.0699,-0.0097,127,79,43,17
B005FITIGO,0.3631,0.766,0.2912,-0.0049,0.3521,-0.0191,242,119,122,21
B005FLCD1I,0.7523,0.5097,0.8397,0.4249,-0.0882,0.1145,142,68,23,22
B005GNZRMW,0.2496,0.0815,0.3518,0.1583,-0.0056,0.2059,135,67,48,45
B005GYJPYW,0.732,0.7259,0.6839,0.2909,0.0079,0.1001,383,179,112,69
B005HI4LMS,0.8921,0.8964,0.7839,0.3084,0.0862,-0.051,134,78,55,15
B005HWAOHK,0.2457,0.3774,0.8143,0.0273,0.1171,0.2894,113,56,47,5
B005LAIGLO,0.4514,0.5742,0.5512,0.1413,0.2276,0.0731,181,65,61,12
B005LAIGNC,0.2413,0.0136,0.398,0.1802,-0.0301,0.1503,169,89,65,48
B005LAIGOQ,0.2813,0.5509,0.5974,0.0143,0.1411,0.1333,361,186,141,94
B005LAIGPA,0.3303,0.4949,0.5051,0.0579,0.0533,0.0861,197,102,69,45
B005LAIGSC,0.5804,0.7097,0.4856,0.083,0.2376,0.0604,283,107,116,45
B005LAIGSM,0.5313,0.4661,0.4141,0.3189,0.1412,0.0454,165,80,46,11
B005LAIGW8,-0.1526,-0.1646,0.2854,-0.0359,-0.0202,0.3004,236,91,71,64
B005LAIGY6,0.4157,0.4238,0.3624,0.1555,0.092,0.1034,182,93,73,26
B005LAIGYQ,0.717,0.4154,0.6703,0.2322,-0.0994,0.147,217,95,84,47
B005LAIH1S,0.8638,0.8027,0.9191,0.5191,-0.0476,0.9191,85,37,15,2
B005LAIH2M,0.4369,0.5274,0.6481,0.0955,0.0467,0.1375,410,209,149,112
B005LAIH5O,0.3156,0.3033,0.7017,0.1033,0.0798,0.3848,293,120,77,88
B005LAIH86,0.8688,0.8513,0.9635,0.412,0.2592,0.0376,96,35,27,4
B005LAIHBS,0.2868,0.4234,0.4286,0.0378,0.1478,0.0394,188,95,89,34
B005LAIHHC,-0.0657,-0.0916,0.2088,-0.0155,-0.012,0.1568,164,64,30,7
B005LAIHQS,0.6291,0.6704,0.7693,0.2282,0.1056,0.1895,422,157,107,59
B005LAIHRC,0.2673,0.3644,0.1933,0.0515,0.0888,-0.0126,177,87,80,21
B005LAIHSQ,0.3974,0.303,0.794,0.106,-0.0431,0.2656,423,194,165,121
B005LAIHUO,0.6487,0.6655,0.8148,0.1737,0.0176,0.1932,411,198,129,142
B005LAIHW2,0.7255,0.7548,0.9233,0.3121,-0.0181,0.2485,202,91,33,36
B005LAIHY0,0.064,0.0831,0.7143,-0.0318,-0.0441,0.3633,404,217,118,134
B005LAIHZE,0.4443,0.436,0.5624,0.1272,0.0184,0.0689,393,204,138,132
B005LAII0I,0.5384,0.484,0.7055,0.1567,0.0358,0.2366,166,81,63,37
B005LAII1C,0.3227,0.4107,0.4026,0.1867,0.0858,0.0951,422,183,77,19
B005LAII1W,0.7977,0.8106,0.3773,0.3974,0.1297,0.1054,182,97,57,7
B005LAII2Q,-0.0503,-0.0625,0.554,0.0095,0.0128,0.057,162,68,54,10
B005LAII3U,0.1566,0.3145,0.5959,-0.0457,0.0899,0.2311,413,182,167,138
B005LAII4E,0.2482,0.4579,0.6786,0.0254,0.1695,0.2325,404,145,130,69
B005LAII5I,0.5933,0.6736,0.5266,0.1919,0.3031,-0.0198,292,60,70,22
B005LAII62,0.618,0.4504,0.6299,0.2685,-0.074,0.1291,164,81,31,50
B005LAII7G,0.4452,0.5159,0.6624,0.0459,0.052,0.1979,388,177,154,136
B005LAII8K,0.3816,0.5451,0.4838,0.0778,0.1106,0.1029,421,222,161,57
B005LAII94,0.0839,0.1993,0.1876,0.0579,0.1554,0.2207,135,72,62,29
B005LAIIAI,-0.027,-0.1918,0.0316,0.0907,0.0393,-0.0325,102,56,33,29
B005LAIIB2,0.0817,0.0929,-0.0,0.1154,0.1524,0.0483,167,91,63,9
B005LAIIFS,0.792,0.7362,0.9207,0.3767,-0.0041,0.1461,302,143,43,59
B005LAIII0,0.6047,0.6649,0.8872,0.081,-0.0178,0.266,396,209,115,186
B005LAIIJY,0.5174,0.652,0.5779,0.0793,0.1804,0.0143,411,194,185,65
B005LAIIKS,0.6609,0.7992,0.6368,0.3834,0.0995,0.0572,188,110,41,8
B005LAIILM,0.4371,0.6205,0.4715,0.0618,0.2277,0.0087,266,84,104,33
B005LAIIMG,0.5542,0.6709,0.7286,0.25,0.1271,0.212,210,64,39,20
B005LAIIQC,0.2609,0.4787,0.5385,0.0342,0.223,0.158,398,167,144,37
B005LAIIS0,0.0418,0.2663,0.3413,-0.0227,0.2077,0.1309,274,134,115,50
B005LAIISU,0.6621,0.4992,0.8015,0.5183,-0.0502,0.2532,249,105,22,24
B005LAJ1H2,0.7357,0.7649,0.8717,0.4097,0.1472,-0.007,93,39,22,4
B005LAJ1PE,0.583,0.7552,0.6455,0.2092,0.1541,0.0376,239,141,86,26
B005LAJ23A,0.6065,0.4343,0.7638,0.36,-0.0003,0.1545,309,163,72,44
B005MQWJPG,0.8004,0.6504,0.8653,0.3111,-0.0655,0.086,223,104,47,64
B005MVF65G,0.6413,0.7559,0.4374,0.311,0.2144,-0.1108,184,72,46,17
B005MYEQ4U,0.6146,0.5693,0.7953,0.1723,0.0036,0.2686,289,167,119,65
B005N4DMMG,0.2972,0.1844,0.1532,0.1571,0.0058,-0.0651,146,75,45,22
B005NKIPWC,0.4692,0.6031,0.1904,0.1608,0.2037,0.1526,130,73,57,7
B005NYMXIU,0.4041,0.5905,0.5973,0.1107,0.077,0.1461,220,112,66,64
B005OK721G,0.574,0.7249,0.6523,0.1049,0.2094,0.0633,155,70,67,32
B005QI4U0W,0.4397,0.4855,0.6834,0.2041,0.1198,0.3545,212,73,35,34
B005S9EJ14,0.7587,0.8374,0.8558,0.1825,0.1983,0.0276,415,211,188,52
B005S9EJGO,0.399,0.5041,0.5137,0.0592,0.1104,0.0928,161,83,75,33
B005S9EJVY,0.3433,0.3401,0.5748,0.1156,0.1136,0.0426,119,53,56,19
B005S9EK1S,0.8096,0.4986,0.3359,0.5688,0.0629,0.157,123,41,19,8
B005S9EL3K,0.4342,0.7833,0.3729,0.0011,0.1803,-0.0436,121,61,50,18
B005S9ELG2,0.8595,0.795,0.9287,0.3472,0.0738,0.0432,243,139,89,47
B005S9ELM6,0.5901,0.6388,0.5477,0.2021,0.1196,-0.0042,413,239,176,58
B005S9ELVC,0.3628,0.5738,0.6136,-0.0166,0.161,0.1532,202,93,98,40
B005TC5AEA,0.1597,0.5359,-0.203,0.0243,0.3591,-0.2948,150,54,52,15
B005UXJNPU,0.8075,0.9044,0.7078,0.524,0.1478,0.1483,77,29,12,8
B005X5XIF6,0.6405,0.681,0.3179,0.2106,0.1636,-0.0337,271,122,101,34
B005ZCSP0K,0.0508,0.5132,0.5699,-0.1698,0.2832,-0.0241,189,94,100,19
B0060MYL3E,0.7669,0.7145,0.6102,0.4659,0.0339,-0.0196,152,62,26,12
B0060MYM3S,0.7804,0.8217,0.7298,0.4679,0.0749,0.1037,407,174,66,53
B0062P332Y,0.4618,0.5526,0.6154,0.1572,0.2258,0.0555,146,58,55,17
B0063FQREO,0.5181,0.6738,0.4767,0.1913,0.1654,0.0576,408,189,123,62
B0064JV4RY,0.8875,0.8981,0.6626,0.2929,0.0618,-0.1976,99,66,48,6
B0064YON8G,0.5494,0.5267,0.7746,0.1352,0.0125,0.2078,355,203,136,143
B0064YOWCI,0.3409,0.4557,0.6078,0.0885,0.0706,0.3389,280,105,70,53
B006512I7Q,0.0475,0.2583,0.4116,-0.0391,0.1017,0.0982,212,106,107,69
B006512LWI,0.0554,0.2675,0.3971,-0.0416,0.1058,0.0951,207,105,108,68
B0067EKY7M,0.7458,0.7429,0.7526,0.3965,0.1231,0.0311,202,123,72,23
B0067EKYDG,0.2947,0.4346,0.1535,0.1109,0.2236,0.0244,417,162,132,34
B0067EKYL8,0.624,0.5738,0.5167,0.3207,0.1455,-0.0165,161,78,59,10
B0067EKYS6,0.2083,0.3974,0.5127,-0.0681,0.118,0.1851,341,161,155,124
B00683T51S,0.6828,0.5894,0.7578,0.1756,0.0456,0.1723,193,73,62,53
B00683T5CW,0.2674,0.4289,0.4718,0.0206,0.1205,0.1675,428,217,183,78
B00683T5L8,0.6387,0.6521,0.8228,0.1675,0.0146,0.2023,394,190,124,136
B00695E1BY,0.5692,0.7758,0.6986,-0.0156,0.1113,0.0327,153,84,74,57
B006HGXGWU,0.2906,0.77,0.712,-0.1036,0.2888,0.0949,111,59,56,17
B006JM1ZTI,0.5797,0.4123,0.4201,0.4362,0.0638,0.0525,403,173,67,39
B006L4ZEDW,0.5925,0.3576,0.7765,0.1372,-0.1104,0.2366,189,103,62,97
B006OKEU74,0.7914,0.7485,0.846,0.2198,-0.0315,0.0921,125,48,32,41
B006U1J5ZY,0.6404,0.622,0.8151,0.3278,-0.1344,0.5119,103,27,11,28
B006W8CJ1W,0.7479,0.9402,0.8798,0.2704,0.0741,0.0138,68,40,20,13
B006WN5W5M,0.8853,0.5679,0.9153,0.6652,-0.1532,0.2154,42,16,1,4
B006X040NY,0.5256,0.6907,0.6922,0.0525,0.0943,0.0236,401,194,168,67
B006ZL2T66,0.4192,0.2379,0.5405,0.2775,0.0696,0.2201,155,69,29,33
B006ZL84EW,0.8487,0.9126,0.9071,0.3994,0.1352,0.1164,167,90,51,13
B006ZY0PDW,0.3794,-0.0563,0.0348,0.3245,-0.0632,0.1019,115,39,36,26
B0072GPQNG,0.4981,0.5406,0.6504,0.2353,0.0609,0.1354,323,166,97,88
B0072OFOM6,0.5668,0.5682,0.619,0.169,0.0734,-0.0138,134,70,53,27
B0077ATSU4,0.2103,0.4481,0.5658,-0.0324,0.1577,-0.0587,132,72,55,15
B0077MFBYO,0.4219,0.1749,0.6025,0.1617,-0.1592,0.2708,98,41,22,29
B0079JMM4W,0.7861,0.9128,0.7526,0.387,0.1419,-0.0733,231,111,60,17
B007C3TVEY,-0.2169,0.4957,0.2235,-0.2681,0.3949,0.1383,151,75,68,22
B007EQR970,0.721,0.7815,0.6724,0.1727,0.0989,0.0073,142,71,56,13
B007HHWJD0,0.3582,0.389,0.1424,0.1457,0.1342,-0.0105,114,48,43,11
B007L6VR6M,0.6346,0.7682,0.8002,0.125,0.1109,0.0776,234,135,106,47
B007L6VRHG,0.2853,0.4239,-0.0387,0.0673,0.1282,-0.1214,138,80,59,8
B007NU54H4,0.8476,0.6613,0.8502,0.5879,-0.0581,0.1705,106,46,9,19
B007REV4LQ,0.1333,0.454,0.1949,-0.0229,0.2609,0.2107,242,110,94,13
B0081FSMMO,0.7604,0.8089,0.6742,0.177,0.2093,-0.0115,116,40,36,23
B008220AGC,0.2854,0.598,0.4234,-0.0035,0.2512,0.0024,152,92,84,40
B008220BGQ,0.2586,0.4325,0.552,0.099,0.2095,0.01,196,81,54,5
B008220CQU,0.4948,0.6458,0.4259,0.0842,0.1015,-0.0628,267,150,115,52
B0083UH5U2,0.7028,0.6613,0.7019,0.5555,0.3175,-0.185,90,28,12,1
B0083UHZK2,0.286,0.4898,0.2827,0.0743,0.2393,0.0803,387,146,125,31
B0087ITBT8,0.5132,0.5122,0.0613,0.2292,0.0829,-0.0912,305,180,117,10
B0089LX8II,0.6042,0.5749,0.1968,0.4103,0.3077,0.0341,249,83,57,5
B008CFZQQS,-0.0676,0.1373,-0.6091,-0.0499,0.1356,0.0179,106,53,20,8
B008EHZWOU,0.3793,0.5619,0.7157,0.0926,0.2439,0.1191,362,147,132,35
B008FCX2D2,0.2798,0.3451,0.356,0.1021,0.1304,-0.0365,202,85,93,27
B008I34YYY,0.2275,0.1239,0.6539,0.0691,-0.0676,0.2921,109,61,42,34
B008OGIPJA,0.6284,0.7508,0.5118,0.0871,0.2002,-0.021,417,234,228,37
B008OHV5R8,0.5669,0.6525,0.2121,0.1965,0.0851,0.1456,114,76,48,5
B008OPZD8C,0.5172,0.628,0.5115,0.113,0.1761,0.0793,233,105,98,36
B008RV5K5E,0.5759,0.6549,0.4817,0.2003,0.1298,0.0473,101,52,23,24
B008U1ANHG,0.7946,0.9191,0.6672,0.3706,0.2298,0.1541,81,27,15,6
B008YV11JQ,0.6261,0.6274,0.2123,0.3379,0.0817,0.0511,345,117,60,16
B00900WLBW,0.2637,0.4217,0.6811,0.104,-1e-04,0.4857,85,35,11,6
B0090JB4V6,0.5166,0.6889,0.557,0.1655,0.1064,0.0606,273,143,92,59
B0090JB6DC,0.2747,0.5013,0.1398,0.0882,0.2499,0.165,396,183,133,12
B0090JBAPG,0.6656,0.7472,0.6025,0.3273,0.1304,0.1816,228,123,75,16
B0090JBD8A,0.2189,0.3025,0.2026,0.1027,0.0822,0.0692,200,87,50,19
B0090JBFE2,0.2455,0.3961,0.5637,0.0444,0.166,0.1913,416,157,139,71
B0090JBOC0,0.5518,0.6211,0.5233,0.1273,0.1106,-0.1014,126,51,44,10
B0090SI39I,0.5416,0.7287,0.8419,0.207,-0.0214,0.2824,176,63,14,31
B0090SI3DY,-0.0224,0.4649,0.1268,-0.1988,0.2933,0.1442,104,45,50,13
B0090SI3EI,0.7813,0.7886,0.8395,0.2872,0.0804,0.1447,367,117,71,53
B0090SI42Y,-0.2049,-0.1407,0.1548,-0.0678,-0.0101,0.1869,146,60,64,37
B0090SI4BA,0.5309,0.519,0.7656,0.2055,0.0445,0.2955,373,119,75,79
B0090SI4HO,0.6428,0.6793,0.5507,0.1949,0.2216,-0.0502,224,72,71,25
B0090SI4LU,0.3085,0.299,0.3569,0.1285,0.0404,0.104,192,105,74,39
B0090SI55A,0.0318,-0.0959,-0.2573,0.1467,0.0858,0.0448,164,43,22,3
B0090XUARQ,0.6614,0.8719,0.8766,0.2272,0.118,0.2368,82,44,26,11
B00915G6MG,0.7877,0.8497,0.4795,0.3863,0.1975,-0.1035,112,39,24,3
B00915G6Q2,0.7975,0.8192,,0.4117,0.144,,97,42,24,0
B00915G6WQ,0.7403,0.7007,0.7951,0.5372,0.0398,0.1779,113,50,13,4
B0092QDMQ2,0.5426,0.4634,0.2733,0.3942,0.0006,0.0111,230,102,27,12
B00930LIT0,-0.15,0.2362,-0.316,-0.0316,0.4499,0.0307,56,18,14,3
B0093DFMJ4,0.1966,0.5658,0.6339,-0.0401,0.2758,0.2156,151,76,65,14
B00947NAHU,0.4785,0.643,0.6676,0.0367,0.1636,0.0593,391,186,173,67
B0095HHLMO,0.5077,0.42,0.6888,0.3559,0.0197,0.2934,342,118,46,59
B0095HHM78,0.3789,0.6096,0.6936,0.0677,0.1847,0.1866,324,138,110,50
B0099116AY,0.302,0.5948,0.0308,0.0378,0.3003,-0.0562,184,96,86,14
B009934S5M,0.5497,0.5506,0.7467,0.2035,0.1051,0.1877,386,174,122,71
B009AF5OY8,0.8988,0.8835,0.938,0.5077,0.1022,-0.0107,182,111,52,15
B009AMAJVO,0.5387,0.7519,0.699,0.0135,0.2252,0.0859,132,54,54,14
B009AMAK54,0.7341,0.7617,0.6285,0.25,0.1889,-0.028,291,143,119,20
B009AMAKWM,0.4189,0.2244,0.4081,0.2588,-0.0244,0.137,213,103,69,35
B009AMALBM,-0.2938,0.0742,0.2334,-0.1688,0.1556,0.095,151,78,77,24
B009AMALLM,-0.4003,-0.3323,-0.3153,-0.2064,0.1281,-0.1288,111,60,29,13
B009AMAOTQ,0.5958,0.7907,0.367,0.1666,0.3191,-0.0725,372,160,147,18
B009B8YZIK,0.384,0.2096,0.7922,0.0986,-0.0874,0.153,113,46,35,20
B009CW565G,0.5553,-0.5273,0.2727,0.6,-0.3309,0.1015,71,23,10,5
B009D4SQEQ,0.8151,0.7089,0.6987,0.4367,0.0137,0.0034,63,43,22,7
B009GG2T3A,-0.3096,-0.0147,-0.4973,-0.1791,0.1901,0.0414,217,92,55,6
B009JBWOU0,0.8558,0.889,0.8374,0.4686,0.2478,0.4748,164,47,24,23
B009LDCXNY,0.6849,0.6815,,0.5231,0.1743,,102,47,15,0
B009MO5960,0.1217,0.3111,0.6811,-0.0695,0.0057,0.2534,288,123,73,64
B009NNM9OA,0.8302,0.8663,0.7577,0.3835,0.1172,-0.0662,257,135,79,23
B009NNMAZI,0.3124,0.4572,0.6181,0.0797,0.152,0.1571,410,170,142,60
B009SCONXQ,0.7871,0.8103,0.7292,0.3762,0.1422,0.0213,162,80,48,21
B009XTF8JM,0.3781,0.5221,0.5272,0.0907,0.1957,0.0364,124,50,41,22
B00A2H9WW8,0.283,0.4189,0.166,0.0531,0.1753,-0.0192,233,95,103,41
B00A2J92KI,0.7856,0.6652,0.9254,0.6197,0.1095,0.2373,173,44,8,8
B00A6HL704,0.678,0.1517,0.8035,0.5372,-0.1996,0.5334,88,24,5,13
B00A6UHBJM,0.1006,0.0707,0.844,0.0953,0.0881,0.1579,194,68,29,4
B00A6UHC0U,0.3741,0.3847,0.7459,0.0464,-0.0072,0.2846,383,155,125,128
B00A7MSQRK,0.1548,0.1463,0.1251,0.0843,0.0476,0.0061,369,163,122,41
B00A7ZH8GM,-0.0328,-0.0432,0.179,0.0534,0.0989,0.113,415,198,131,55
B00A7ZHDOO,0.7456,0.6099,0.6786,0.3759,0.0185,0.0893,192,104,62,30
B00AAA62TI,0.4881,0.631,0.4379,0.201,0.1297,0.0251,412,189,111,65
B00AEFXL5W,0.4289,0.4711,0.6448,0.1199,0.072,0.0823,177,96,79,32
B00AEK9BKQ,0.8504,0.9459,0.7575,0.1841,0.1989,-0.1013,129,84,75,11
B00AF6B22E,0.3707,0.6384,0.2585,0.0407,0.2641,-0.0197,388,220,209,46
